loss,accuracy,val_loss,val_accuracy
1.3057830333709717,0.7269865870475769,0.7087227702140808,0.7914285659790039
0.24609754979610443,0.9276339411735535,0.18679702281951904,0.9468749761581421
0.1383945196866989,0.9572544693946838,0.1226903647184372,0.9659821391105652
0.09053889662027359,0.972075879573822,0.10575269162654877,0.9686607122421265
0.06525316834449768,0.979107141494751,0.08939963579177856,0.9750000238418579
0.04793702811002731,0.9851785898208618,0.07855156809091568,0.9775000214576721
0.03761367127299309,0.9879240989685059,0.07029949128627777,0.9795535802841187
0.027429139241576195,0.9910491108894348,0.07838580757379532,0.9783928394317627
0.02624402940273285,0.9916294813156128,0.08604036271572113,0.9769642949104309
0.02541366219520569,0.9919419884681702,0.08075165748596191,0.981249988079071
0.025985684245824814,0.9920089244842529,0.06949044018983841,0.982410728931427
0.024294571951031685,0.9926339387893677,0.07243824750185013,0.981249988079071
0.01729350909590721,0.9945089221000671,0.0713912770152092,0.9816964268684387
0.018701747059822083,0.9941741228103638,0.057204972952604294,0.9859821200370789
0.020260808989405632,0.9938616156578064,0.06364020705223083,0.9849107265472412
0.0220329649746418,0.9932143092155457,0.08142833411693573,0.9816964268684387
0.019767412915825844,0.994151771068573,0.05879239737987518,0.9850000143051147
0.01639440283179283,0.9946205615997314,0.05447547510266304,0.9870535731315613
0.014948948286473751,0.995334804058075,0.05465298891067505,0.985535740852356
0.01484367810189724,0.9956696629524231,0.052101053297519684,0.9880357384681702
0.011831003241240978,0.9964062571525574,0.049971215426921844,0.9891071319580078
0.014310275204479694,0.9954464435577393,0.07222029566764832,0.9834821224212646
0.013666464947164059,0.9956919550895691,0.05815953016281128,0.9872321486473083
0.01534593477845192,0.9955357313156128,0.05164095759391785,0.9884821176528931
0.010106935165822506,0.996674120426178,0.048491548746824265,0.9898214340209961
0.011193890124559402,0.9966071248054504,0.05107270926237106,0.989464282989502
0.010528700426220894,0.996674120426178,0.05708713084459305,0.9869642853736877
0.01421092264354229,0.9958258867263794,0.054614122956991196,0.988303542137146
0.011693492531776428,0.9967634081840515,0.04300885647535324,0.9905357360839844
0.0118525680154562,0.9965624809265137,0.04431074857711792,0.9905357360839844
0.0075014918111264706,0.9976115822792053,0.05292234569787979,0.9889285564422607
0.011503851972520351,0.9969866275787354,0.06034411862492561,0.9850893020629883
0.008774727582931519,0.997455358505249,0.042423516511917114,0.9901785850524902
0.007065273821353912,0.9980803728103638,0.05064671114087105,0.9900892972946167
0.009658138267695904,0.9971652030944824,0.04702133312821388,0.989464282989502
0.009120125323534012,0.9973884224891663,0.049443889409303665,0.9907143115997314
0.007755694445222616,0.9975669384002686,0.039446789771318436,0.9916964173316956
0.005255076568573713,0.9985044598579407,0.056332916021347046,0.9888392686843872
0.007330962456762791,0.9979910850524902,0.04761403053998947,0.9909821152687073
0.005235596559941769,0.9983705282211304,0.04770719259977341,0.9917857050895691
0.006579299457371235,0.9981696605682373,0.054565396159887314,0.9900892972946167
0.007434628903865814,0.9978794455528259,0.050713229924440384,0.9891964197158813
0.007756850216537714,0.9978125095367432,0.058290790766477585,0.9892857074737549
0.008247796446084976,0.9973660707473755,0.04218451678752899,0.9909821152687073
0.006240887101739645,0.9982812404632568,0.057860761880874634,0.9899107217788696
0.0040486156940460205,0.9987723231315613,0.043180786073207855,0.9921428561210632
0.004635564051568508,0.9987723231315613,0.05930469557642937,0.9891964197158813
0.006532861385494471,0.998058021068573,0.047178518027067184,0.9897321462631226
0.008471276611089706,0.9976115822792053,0.05215475335717201,0.9908928275108337
0.0046585677191615105,0.9985268115997314,0.049784138798713684,0.9907143115997314
0.006406182423233986,0.9982812404632568,0.04203945770859718,0.9919642806053162
0.005106129217892885,0.9985491037368774,0.048336148262023926,0.990803599357605
0.003655117005109787,0.9990401864051819,0.04320254549384117,0.9921428561210632
0.0050224922597408295,0.9986830353736877,0.0413997583091259,0.9928571581840515
0.0029759679455310106,0.999218761920929,0.039136700332164764,0.9931250214576721
0.00521827070042491,0.998616099357605,0.045935455709695816,0.9918749928474426
0.0077650286257267,0.9978571534156799,0.0391259640455246,0.9915178418159485
0.005462145898491144,0.9984821677207947,0.03233785182237625,0.9930357336997986
0.0031965170055627823,0.9990401864051819,0.03752634674310684,0.9931250214576721
0.004084044136106968,0.9988839030265808,0.037984542548656464,0.9925892949104309
0.0037355755921453238,0.9990848302841187,0.03644023835659027,0.992767870426178
0.00550825847312808,0.9983482360839844,0.038835033774375916,0.9925892949104309
0.0038121840916574,0.9989062547683716,0.04007042199373245,0.9918749928474426
0.0036474275402724743,0.9989731907844543,0.04357435181736946,0.9923214316368103
0.003771655960008502,0.9988616108894348,0.042393364012241364,0.9925892949104309
0.004565373063087463,0.9987946152687073,0.04227352514863014,0.9916964173316956
0.005642339121550322,0.9987053275108337,0.04110259935259819,0.9915178418159485
0.0029863715171813965,0.9991964101791382,0.04102402180433273,0.9924107193946838
0.004426157101988792,0.9987053275108337,0.04126226529479027,0.9921428561210632
0.005563278682529926,0.9986830353736877,0.039180539548397064,0.9921428561210632
0.0042860438115894794,0.9987276792526245,0.03560864180326462,0.9926785826683044
0.0015627002576366067,0.9994419813156128,0.035318806767463684,0.9941964149475098
0.002123170765116811,0.999241054058075,0.04898606613278389,0.9916964173316956
0.0049346513114869595,0.9984821677207947,0.05281466990709305,0.9901785850524902
0.006219722330570221,0.9985491037368774,0.03822505846619606,0.9912499785423279
0.001675207051448524,0.9996652007102966,0.037328217178583145,0.9931250214576721
0.0033034919761121273,0.9991964101791382,0.04623764008283615,0.9920535683631897
0.003063052659854293,0.9990848302841187,0.038356080651283264,0.9932143092155457
0.002374714007601142,0.999397337436676,0.03827981278300285,0.9934821724891663
0.001446641981601715,0.9996874928474426,0.03318789228796959,0.9940178394317627
0.004629555158317089,0.9989731907844543,0.04766390100121498,0.9909821152687073
0.0030368284787982702,0.9990624785423279,0.033479802310466766,0.9938392639160156
0.0009651330765336752,0.9997321367263794,0.04180126637220383,0.9922321438789368
0.0038965328130871058,0.9991294741630554,0.045949798077344894,0.9925000071525574
0.005175165832042694,0.9987499713897705,0.035521358251571655,0.9928571581840515
0.0038791673723608255,0.9990178346633911,0.033890191465616226,0.9936606884002686
0.004001322668045759,0.9991517663002014,0.04273511841893196,0.9925000071525574
0.00284907897002995,0.9991517663002014,0.03771238401532173,0.9930357336997986
0.0036044518928974867,0.9990848302841187,0.044564105570316315,0.9912499785423279
0.0029965548310428858,0.9991964101791382,0.03450186550617218,0.9931250214576721
0.002992689609527588,0.9991071224212646,0.04251670464873314,0.9916964173316956
0.003744191024452448,0.9991071224212646,0.03230796381831169,0.9934821724891663
0.002667097607627511,0.9993303418159485,0.03979435935616493,0.9932143092155457
0.0032447525300085545,0.999218761920929,0.03185456246137619,0.9933035969734192
0.0029581021517515182,0.9991071224212646,0.0378897488117218,0.9931250214576721
0.0021999008022248745,0.9993749856948853,0.04068155214190483,0.9933928847312927
0.001767587149515748,0.9994642734527588,0.04187147319316864,0.9923214316368103
0.003434490878134966,0.9993303418159485,0.043048325926065445,0.992946445941925
0.0026258532889187336,0.9993303418159485,0.03339409828186035,0.9937499761581421
0.0020245995838195086,0.9994866251945496,0.03958974406123161,0.9932143092155457
