loss,accuracy,val_loss,val_accuracy
0.6722258925437927,0.7684597969055176,0.4883291721343994,0.8293750286102295
0.4509289562702179,0.8358259201049805,0.43496543169021606,0.8442857265472412
0.4052736461162567,0.8532589077949524,0.4245414435863495,0.8428571224212646
0.37983325123786926,0.8622990846633911,0.4397391676902771,0.8408035635948181
0.363375186920166,0.8669196367263794,0.41293030977249146,0.8469642996788025
0.34382012486457825,0.875,0.38994747400283813,0.8563392758369446
0.3350975513458252,0.8770759105682373,0.36903324723243713,0.8624107241630554
0.31970274448394775,0.8813616037368774,0.4047165811061859,0.850982129573822
0.31285929679870605,0.8849553465843201,0.35103142261505127,0.8701785802841187
0.3055945038795471,0.8866071701049805,0.35751521587371826,0.8696428537368774
0.29376986622810364,0.8917410969734192,0.36246299743652344,0.8701785802841187
0.2858213484287262,0.894508957862854,0.385292649269104,0.8618749976158142
0.2818955183029175,0.8970982432365417,0.3235035836696625,0.8813393115997314
0.2690334916114807,0.9002901911735535,0.3270447850227356,0.883392870426178
0.26399868726730347,0.9033705592155457,0.3228880763053894,0.8816071152687073
0.25628966093063354,0.903705358505249,0.3192289173603058,0.882053554058075
0.2564941942691803,0.9052678346633911,0.3639533817768097,0.869732141494751
0.25109317898750305,0.9063615798950195,0.3326660096645355,0.8816071152687073
0.2384130358695984,0.910915195941925,0.33625081181526184,0.8786607384681702
0.23525892198085785,0.912901759147644,0.3326837718486786,0.8793749809265137
0.22443492710590363,0.9168526530265808,0.3422318696975708,0.8796428442001343
0.2262483835220337,0.9156249761581421,0.3650234639644623,0.8705357313156128
0.21795789897441864,0.9175446629524231,0.36986538767814636,0.868571400642395
0.21425727009773254,0.920513391494751,0.3709743916988373,0.869910717010498
0.20959852635860443,0.921875,0.33410272002220154,0.8821428418159485
0.20383213460445404,0.9249330163002014,0.3507592976093292,0.878928542137146
0.20184442400932312,0.9257143139839172,0.32742756605148315,0.8824999928474426
0.19306036829948425,0.9274553656578064,0.3149399161338806,0.8893749713897705
0.18882116675376892,0.9291964173316956,0.33224767446517944,0.8827678561210632
0.1872512847185135,0.9299330115318298,0.3400169610977173,0.8824999928474426
