loss,accuracy,val_loss,val_accuracy
0.013063746504485607,0.9961383938789368,0.43008241057395935,0.9221428632736206
0.010267125442624092,0.9965401887893677,0.45816171169281006,0.9214285612106323
0.016003383323550224,0.9950446486473083,0.4036179482936859,0.9220535755157471
0.012732063420116901,0.9958258867263794,0.4726508557796478,0.9196428656578064
0.010745515115559101,0.9965401887893677,0.4481683373451233,0.9213392734527588
0.014305505901575089,0.9954464435577393,0.4518400728702545,0.9177678823471069
0.013441523537039757,0.9950892925262451,0.4605754315853119,0.9219642877578735
0.015582027845084667,0.9951562285423279,0.42733898758888245,0.9268749952316284
0.009700048714876175,0.9965401887893677,0.48648351430892944,0.923035740852356
0.010790051892399788,0.9963169693946838,0.4582328200340271,0.9225893020629883
0.012420468032360077,0.9959151744842529,0.4766440987586975,0.923035740852356
0.013375547714531422,0.996071457862854,0.44978684186935425,0.9212499856948853
0.01338147558271885,0.9956473112106323,0.41965585947036743,0.9233035445213318
0.011438654735684395,0.9960044622421265,0.4445390999317169,0.9235714077949524
0.009224719367921352,0.9973214268684387,0.46754199266433716,0.9243749976158142
0.011910863220691681,0.9962276816368103,0.4947322607040405,0.9169642925262451
0.013199115172028542,0.9956250190734863,0.4699099361896515,0.9201785922050476
0.009263462387025356,0.996874988079071,0.4794274568557739,0.9206249713897705
0.011422544717788696,0.9959598183631897,0.49274465441703796,0.9231250286102295
0.011759730987250805,0.9961606860160828,0.4762127697467804,0.9247321486473083
0.01189163513481617,0.9958928823471069,0.4831085503101349,0.9244642853736877
0.011326052248477936,0.9964285492897034,0.46082833409309387,0.9232142567634583
0.011154109612107277,0.9965401887893677,0.46120670437812805,0.9245535731315613
0.008744454011321068,0.9973214268684387,0.47391489148139954,0.9233035445213318
0.012995254248380661,0.9958705306053162,0.5080071687698364,0.9157142639160156
0.009418557398021221,0.9970759153366089,0.46985548734664917,0.9232142567634583
0.010129174217581749,0.9966071248054504,0.5006334185600281,0.9204464554786682
